FBpp0071585 CG15676
FBpp0303214 CG7770
FBpp0076858 CG10635
FBpp0078822 CG13993
FBpp0304954 l(3)01239
FBpp0071589 Ppcdc
FBpp0083166 Ppcs
FBpp0076826 Ppat-Dpck
FBpp0081152 Dpck
FBpp0303016 CG5828
FBpp0077845 fbl
FBpp0071592 CngB
FBpp0082912 CG7655
FBpp0071593 Tim10
FBpp0110179 CG34132
FBpp0304151 Alr
FBpp0288960 CG42302
FBpp0290849 CG7950
FBpp0073338 Tim8
FBpp0073606 Tim9a
FBpp0073033 mge
FBpp0076001 CG6404
FBpp0085338 tomboy40
FBpp0074536 Tim9b
FBpp0079514 Taf11
FBpp0080872 Taf13
FBpp0078633 CG3756
FBpp0085308 Tif-IA
FBpp0073866 CG8117
FBpp0074288 Taf8
FBpp0078055 sa
FBpp0297722 CG8950
FBpp0113081 Taf4
FBpp0078086 Rpb8
FBpp0289298 nht
FBpp0293863 CG5380
FBpp0292147 CG12267
FBpp0294020 mbf1
FBpp0080050 CG9305
FBpp0085563 CG33785
FBpp0081253 Taf7
FBpp0080700 l(2)37Cd
FBpp0082893 Brf
FBpp0306201 CG18173
FBpp0298004 Gpi1
FBpp0080817 CG10166
FBpp0289977 PIG-C
FBpp0077703 CG3876
FBpp0112286 CG30381
FBpp0081279 CG14463
FBpp0072198 PIG-Z
FBpp0087978 CG2144
FBpp0071599 pirk
FBpp0085904 imd
FBpp0088375 Rel
FBpp0300347 PGRP-LE
FBpp0088492 PGRP-LC
FBpp0297234 PGRP-LB
FBpp0076408 msk
FBpp0082467 Nup93-2
FBpp0081102 nxf4
FBpp0305286 Nxf3
FBpp0087861 Nup50
FBpp0085954 Nup75
FBpp0086875 Fsn
FBpp0071618 TAF1C-like
FBpp0087860 udd
FBpp0071630 LBR
FBpp0083398 CG17270
FBpp0073618 CG1998
FBpp0075044 CG7724
FBpp0073642 CG11162
FBpp0078733 Lam
FBpp0071651 comr
FBpp0078758 tomb
FBpp0087056 vis
FBpp0081613 topi
FBpp0071653 CG4377
FBpp0071654 CG4363
FBpp0071660 Tango11
FBpp0113015 CG30403
FBpp0071663 CG9308
FBpp0071718 CG13500
FBpp0071670 Synj
FBpp0071675 mei-S332
FBpp0084574 wdb
FBpp0071683 CG11275
FBpp0100140 sau
FBpp0083413 Rab11
FBpp0071687 CG11291
FBpp0079267 CG17294
FBpp0071689 dve
FBpp0082755 Decay
FBpp0071971 Dcp-1
FBpp0087167 Damm
FBpp0071700 CG3045
FBpp0071703 GM130
FBpp0071731 Rtf1
FBpp0083273 CG10887
FBpp0072151 Ssrp
FBpp0078508 atms
FBpp0086776 CG6220
FBpp0289644 hyx
FBpp0081650 CG3909
FBpp0071739 qkr58E-2
FBpp0071754 qkr58E-1
FBpp0298043 qkr58E-3
FBpp0289907 cg10384
FBpp0071753 mRpS29
FBpp0083962 mRpS24
FBpp0072134 CG4882
FBpp0073762 mRpS25
FBpp0080870 mRpS18B
FBpp0082767 mRpS33
FBpp0073910 mRpS30
FBpp0086872 CG4679
FBpp0072184 mRpS17
FBpp0082163 CG7488
FBpp0074554 mRpS14
FBpp0110439 mRpS5
FBpp0075274 mRpS31
FBpp0085893 mRpS28
FBpp0080143 mRpS23
FBpp0072342 CG12848
FBpp0089363 bl
FBpp0081767 Fdh
FBpp0076589 Srp19
FBpp0305700 CG11700
FBpp0071779 RYBP
FBpp0289915 Kdm2
FBpp0288419 Sfmbt
FBpp0071781 Obp59a
FBpp0112090 Obp73a
FBpp0079083 Obp28a
FBpp0071794 blw
FBpp0100177 mt:CoII
FBpp0072250 Nurf-38
FBpp0073963 sun
FBpp0303527 l(2)k14505
FBpp0100179 mt:ATPase6
FBpp0078117 Cpr78E
FBpp0086272 CG7813
FBpp0082985 Mdh2
FBpp0075626 CG17300
FBpp0082803 CG10340
FBpp0071809 fd59A
FBpp0071810 CG13532
FBpp0073868 CG12708
FBpp0071816 Gmer
FBpp0078685 Gmd
FBpp0075139 CG4933
FBpp0071818 CG3501
FBpp0079711 CG6750
FBpp0082819 CG3678
FBpp0080679 CG15168
FBpp0086399 CG8397
FBpp0078227 CG11137
FBpp0081262 CG2943
FBpp0084172 CG11781
FBpp0072990 Eip63E
FBpp0081374 bel
FBpp0083879 Ndc1
FBpp0079399 Cks30A
FBpp0112469 vtd
FBpp0084766 stg
FBpp0076825 vito
FBpp0303766 ald
FBpp0076824 Myt1
FBpp0083089 gwl
FBpp0293882 Cks85A
FBpp0304607 Wee1
FBpp0298289 rux
FBpp0074249 CG8173
FBpp0290525 Cap-H2
FBpp0074874 bora
FBpp0290601 mars
FBpp0074372 CG6540
FBpp0304467 Nup37
FBpp0079527 Pen
FBpp0080412 twe
FBpp0086767 tum
FBpp0073083 pav
FBpp0304499 pim
FBpp0112753 l(2)41Ab
FBpp0071844 CG2852
FBpp0081899 CG14715
FBpp0071845 Ugt58Fa
FBpp0071847 CG3732
FBpp0079059 ade3
FBpp0082427 Hexim
FBpp0291257 Su(Tpl)
FBpp0082538 ear
FBpp0089414 AlkB
FBpp0303745 CG10189
FBpp0087712 CG8078
FBpp0079295 CG13090
FBpp0113022 CG33276
FBpp0071864 twi
FBpp0087529 Mef2
FBpp0080560 dl
FBpp0071879 CG9899
FBpp0085300 CG31703
FBpp0077500 CG12674
FBpp0071884 CG3215
FBpp0087981 CG2137
FBpp0084271 Dhap-at
FBpp0084618 mino
FBpp0076972 CG15450
FBpp0071885 Klp59C
FBpp0080905 La
FBpp0305034 Nopp140
FBpp0071893 CG9890
FBpp0071894 l(2)06496
FBpp0071913 CG30409
FBpp0071938 CG3530
FBpp0076243 CG5026
FBpp0071939 CG30415
FBpp0071950 CG30417
FBpp0085699 CG7229
FBpp0071952 CG30412
FBpp0083184 CG3517
FBpp0071955 CG3124
FBpp0297202 CG15219
FBpp0086609 CG12860
FBpp0079835 CG14926
FBpp0084647 Mst98Cb
FBpp0087843 CG2127
FBpp0084646 Mst98Ca
FBpp0073323 CG1394
FBpp0081122 CG1288
FBpp0071956 ord
FBpp0080388 c(2)M
FBpp0071957 CG12782
FBpp0078150 Aats-ile
FBpp0085809 CG15100
FBpp0085107 l(3)03670
FBpp0296960 COX7A
FBpp0303825 ND-MLRQ
FBpp0084648 UQCR-14L
FBpp0303513 CG34172
FBpp0078919 COX5BL
FBpp0083857 SdhD
FBpp0100180 mt:CoIII
FBpp0085425 COX4L
FBpp0074982 CG7603
FBpp0077402 CG2862
FBpp0074979 CG7630
FBpp0076076 Dronc
FBpp0071974 CG30184
FBpp0112713 CG41099
FBpp0071980 CG5398
FBpp0086879 AQP
FBpp0085089 Pka-C2
FBpp0076172 CG4447
FBpp0074841 CSN1b
FBpp0080046 CG31855
FBpp0085539 CG9945
FBpp0084724 CG1523
FBpp0082387 PR-Set7
FBpp0300874 Roc1a
FBpp0071996 Sesn
FBpp0303329 CG7609
FBpp0075527 Nprl3
FBpp0074122 Nprl2
FBpp0071997 CG13560
FBpp0302615 CG17147
FBpp0075629 AdenoK
FBpp0084733 Sirt7
FBpp0079215 CG8349
FBpp0082018 CG3809
FBpp0293897 Sirt6
FBpp0074345 FBpp0074345
FBpp0088121 Ady43A
FBpp0111976 CG11883
FBpp0304687 CG8360
FBpp0074957 Adgf-B
FBpp0088438 Aprt
FBpp0072168 cN-IIIB
FBpp0082289 Adgf-C
FBpp0288788 CG42249
FBpp0082310 Adgf-D
FBpp0304688 CG8353
FBpp0077727 CG2794
FBpp0078625 DhpD
FBpp0083290 Sirt2
FBpp0081451 Ada
FBpp0074956 Msi
FBpp0086083 NT5E-2
FBpp0086085 CG30103
FBpp0305584 CG11306
FBpp0099388 CG33977
FBpp0072006 CG4091
FBpp0078846 Fbw5
FBpp0072018 CG10332
FBpp0086518 Mtk
FBpp0085802 Dpt
FBpp0085803 DptB
FBpp0072745 HBS1
FBpp0074687 Mtr3
FBpp0080998 Mpp6
FBpp0086348 Rrp42
FBpp0072388 CG16940
FBpp0083853 tst
FBpp0072029 RabX1
FBpp0076695 CG10144
FBpp0072030 CG3906
FBpp0078548 CG14645
FBpp0111438 CG34324
FBpp0073135 wit
FBpp0303475 CG8067
FBpp0086101 cyp33
FBpp0303030 CG5757
FBpp0083616 CG7059
FBpp0087506 Pfk
FBpp0082813 CG3534
FBpp0084948 Tpi
FBpp0304042 CG3544
FBpp0304089 CG7362
FBpp0073922 Gapdh2
FBpp0077406 CG2964
FBpp0080854 Fbp
FBpp0084753 Pglym78
FBpp0302781 Ald
FBpp0077572 Eno
FBpp0083612 CG7069
FBpp0084947 AdoR
FBpp0084919 Axn
FBpp0075113 Galphaf
FBpp0289512 CG7497
FBpp0300511 Dop1R1
FBpp0079995 ACXB
FBpp0302889 Epac
FBpp0072054 CG2970
FBpp0078316 Hpr1
FBpp0081350 tex
FBpp0075751 thoc6
FBpp0081539 CG8149
FBpp0300957 Ref2
FBpp0072425 thoc7
FBpp0072059 Fmo-1
FBpp0084044 Ppox
FBpp0078980 Coprox
FBpp0305549 Pbgs
FBpp0113059 Urod
FBpp0072572 l(3)02640
FBpp0291394 lap
FBpp0074128 CG9132
FBpp0077417 Snapin
FBpp0073673 g
FBpp0290745 Rb
FBpp0075680 Hip1
FBpp0078604 aux
FBpp0072063 CG3065
FBpp0072070 CG3121
FBpp0080563 CG31803
FBpp0072071 CG11388
FBpp0112197 CG9996
FBpp0072072 Adk2
FBpp0081906 CG14721
FBpp0082816 AdSL
FBpp0291341 Pde8
FBpp0305507 dnc
FBpp0289061 Pde1c
FBpp0292384 AMPdeam
FBpp0072075 MAN1
FBpp0099982 bocks
FBpp0076418 CG8005
FBpp0072097 tsr
FBpp0073493 LIMK1
FBpp0297441 Cortactin
FBpp0099391 capt
FBpp0075581 flr
FBpp0082352 twf
FBpp0084175 ssh
FBpp0084721 WASp
FBpp0112017 Vrp1
FBpp0072099 Not11
FBpp0289500 Pop2
FBpp0304299 Not3
FBpp0078390 Rga
FBpp0082112 Not10
FBpp0304028 Cnot4
FBpp0301569 Lim3
FBpp0085167 pygo
FBpp0074370 Bx
FBpp0085394 ap
FBpp0073014 Awh
FBpp0083032 Ssdp
FBpp0080661 tup
FBpp0072103 HSPC300
FBpp0080146 Arpc1
FBpp0078831 Arpc4
FBpp0082541 Sra-1
FBpp0078162 Hem
FBpp0302981 SCAR
FBpp0297920 Abi
FBpp0072110 CG3860
FBpp0072112 Phm
FBpp0088497 Pal2
FBpp0271777 Pal1
FBpp0072117 CG3803
FBpp0076607 Surf1
FBpp0078688 Scox
FBpp0078731 CG31648
FBpp0079582 CG5037
FBpp0087481 CG12128
FBpp0072128 Nap1
FBpp0110433 CkIIalpha
FBpp0304202 eRF1
FBpp0084171 Smg6
FBpp0305302 Elf
FBpp0288673 CG2974
FBpp0074285 scu
FBpp0073010 Scsalpha
FBpp0087472 Etf-QO
FBpp0072143 ytr
FBpp0074414 Usp39
FBpp0075148 CG33158
FBpp0076652 CG8549
FBpp0082123 Past1
FBpp0072146 shu
FBpp0083716 vret
FBpp0080775 RanGAP
FBpp0305904 Ntf-2
FBpp0294035 Fs(2)Ket
FBpp0078353 Atu
FBpp0072446 Roc1b
FBpp0087921 Cul1
FBpp0075633 CG11261
FBpp0083434 slmb
FBpp0072155 CG13564
FBpp0288710 Mitofilin
FBpp0072158 snama
FBpp0072162 Zfrp8
FBpp0072164 spag
FBpp0074910 CG14353
FBpp0074597 CG6951
FBpp0302642 AdSS
FBpp0078684 CG8891
FBpp0290556 bur
FBpp0083440 r-l
FBpp0081807 Adk3
FBpp0084349 Dak1
FBpp0304573 ras
FBpp0072169 CG3356
FBpp0072174 nvy
FBpp0304463 Deaf1
FBpp0072178 bs
FBpp0083863 nau
FBpp0083485 tin
FBpp0290007 fd68A
FBpp0082675 pnr
FBpp0072179 slbo
FBpp0077893 trbl
FBpp0081040 crc
FBpp0076077 vnc
FBpp0087227 san
FBpp0072598 CG32319
FBpp0072200 CG3483
FBpp0305416 Nc73EF
FBpp0086326 CG7755
FBpp0081812 CG4706
FBpp0072201 CG3492
FBpp0076985 CG1324
FBpp0072202 CG3494
FBpp0072206 Crtp
FBpp0072207 CG13581
FBpp0072258 Ssl
FBpp0072209 Brca2
FBpp0074847 Rad9
FBpp0074364 Rad51D
FBpp0082298 CG9286
FBpp0072215 uri
FBpp0087527 CG15863
FBpp0302578 l(2)35Cc
FBpp0072216 CG3511
FBpp0074419 SdhBL
FBpp0085479 Dpit47
FBpp0072242 CG4781
FBpp0079355 Tsp29Fa
FBpp0083837 CG10300
FBpp0073228 ATPsynCF6L
FBpp0082590 CG31344
FBpp0086954 Iswi
FBpp0099514 CtBP
FBpp0072263 Pgam5-2
FBpp0072269 SerT
FBpp0090962 Vmat
FBpp0085761 5-HT1A
FBpp0072277 spz6
FBpp0079183 spz3
FBpp0293785 spz4
FBpp0290823 NT1
FBpp0072288 CG44247
FBpp0079676 bsk
FBpp0072299 CG3760
FBpp0303803 CG14818
FBpp0085198 CG1910
FBpp0304486 CG17931
FBpp0072300 CG3770
FBpp0112179 CG45049
FBpp0072302 CG3776
FBpp0072315 CG2790
FBpp0072325 Ance-5
FBpp0088123 nec
FBpp0085497 Spn42De
FBpp0074610 Spn77Ba
FBpp0079528 Spn31A
FBpp0088125 Spn43Ab
FBpp0085912 Spn55B
FBpp0085523 Spn42Da
FBpp0290084 Spn47C
FBpp0082594 Spn88Eb
FBpp0289586 Spn42Dd
FBpp0074805 Acp76A
FBpp0110138 Spn28Da
FBpp0074612 Spn77Bb
FBpp0082595 Spn88Ea
FBpp0088124 Spn43Ad
FBpp0079171 Spn28Dc
FBpp0110074 Spn53F
FBpp0305543 Spn27A
FBpp0079094 Spn28B
FBpp0081649 Spn85F
FBpp0289587 Spn42Db
FBpp0080979 Spn38F
FBpp0110068 Spn75F
FBpp0072331 ETH
FBpp0082885 Eh
FBpp0083456 ETHR
FBpp0083726 CCAP
FBpp0075169 CG4573
FBpp0086205 CG6796
FBpp0290123 CG18643
FBpp0076871 Aats-ala-m
FBpp0079326 Aats-ala
FBpp0072340 Eps-15
FBpp0290037 Clc
FBpp0086507 Arf51F
FBpp0304074 NPF
FBpp0072357 PebII
FBpp0088975 Dup99B
FBpp0305377 Peb
FBpp0074882 Met75Cb
FBpp0301787 Acp98AB
FBpp0084289 Mst57Db
FBpp0080607 Acp36DE
FBpp0079854 Acp33A
FBpp0072365 Lsp1gamma
FBpp0088363 Lsp2
FBpp0079408 Fbp2
FBpp0083075 CstF-64
FBpp0081741 pug
FBpp0300203 CG2118
FBpp0112656 CG40801
FBpp0087272 dare
FBpp0082183 CG7966
FBpp0079936 CG17010
FBpp0076798 lin-28
FBpp0072402 mthl14
FBpp0081989 mthl5
FBpp0072407 ttm2
FBpp0072418 CG32845
FBpp0072428 Gyk
FBpp0072436 CG7049
FBpp0112409 klhl10
FBpp0084786 Cul5
FBpp0085724 EloC
FBpp0297285 CG7427
FBpp0073101 ago
FBpp0085254 Cul2
FBpp0304507 Cand1
FBpp0078592 Skp2
FBpp0083354 EloB
FBpp0304449 UbcE2M
FBpp0087216 Vhl
FBpp0072449 CG17180
FBpp0075689 CG10681
FBpp0072455 Gale
FBpp0076280 Galk
FBpp0099884 UGP
FBpp0076647 sgl
FBpp0078951 Galt
FBpp0072456 Rev1
FBpp0078348 rev7
FBpp0072458 CG3402
FBpp0072463 Cypl
FBpp0081841 CG17187
FBpp0088583 Caper
FBpp0084929 CG15525
FBpp0085801 CG15084
FBpp0073597 CG15747
FBpp0072472 mthl10
FBpp0086139 Gbp
FBpp0072480 CG13887
FBpp0077424 Drp1
FBpp0072482 Gr61a
FBpp0072484 CG13890
FBpp0079474 CG4594
FBpp0072489 nerfin-1
FBpp0301994 sd
FBpp0072491 dpr20
FBpp0289244 CG42368
FBpp0072496 CG13898
FBpp0077501 GlyP
FBpp0080901 CG10947
FBpp0089151 lqf
FBpp0081459 Vps16A
FBpp0305699 lt
FBpp0072523 Aplip1
FBpp0075683 Klc
FBpp0086328 Khc
FBpp0072527 LysS
FBpp0073242 v
FBpp0075868 CG6083
FBpp0080697 amd
FBpp0084824 Pcd
FBpp0291022 ARY
FBpp0080710 Ddc
FBpp0085467 CG9436
FBpp0085476 Tdc1
FBpp0072545 CG9194
FBpp0087898 CG8712
FBpp0081199 sowi
FBpp0087445 CG12902
FBpp0271767 CG4836
FBpp0077464 CG31948
FBpp0301954 DmelCG4375
FBpp0079361 CG18662
FBpp0289181 Rab21
FBpp0079203 Rbsn-5
FBpp0072561 CG2469
FBpp0072571 msd1
FBpp0305385 dgt4
FBpp0072608 msd5
FBpp0271922 dgt3
FBpp0084783 dgt6
FBpp0087059 dgt5
FBpp0079869 dgt2
FBpp0304416 wac
FBpp0082627 CG9589
FBpp0305783 CG1885
FBpp0072573 FBpp0072573
FBpp0072574 ru
FBpp0076339 Exo70
FBpp0080808 spi
FBpp0072576 CG9168
FBpp0086229 Acp53C14b
FBpp0291150 Sfp38D
FBpp0293437 CG43111
FBpp0072579 robl62A
FBpp0303868 robl22E
FBpp0082625 CG5614
FBpp0080683 robl37BC
FBpp0072593 pUf68
FBpp0086222 Psi
FBpp0072595 CG12084
FBpp0072596 stet
FBpp0082219 Droj2
FBpp0072602 Ptp61F
FBpp0088489 Stat92E
FBpp0112376 upd3
FBpp0289419 upd2
FBpp0111760 os
FBpp0072609 CG9184
FBpp0076834 CG10591
FBpp0072616 Klp61F
FBpp0072621 Cct1
FBpp0293955 CG2201
FBpp0072625 Cct2
FBpp0099935 Pex6
FBpp0075519 Pex1
FBpp0080448 CG17904
FBpp0076338 CG13667
FBpp0080284 CIAPIN1
FBpp0072643 Bro
FBpp0303586 RunxA
FBpp0072645 CG7970
FBpp0077314 CG8814
FBpp0076870 CG4623
FBpp0088213 CG2316
FBpp0072650 Gk
FBpp0072657 CG8001
FBpp0077060 wap
FBpp0085923 adp
FBpp0083319 Srp72
FBpp0072660 Cdc37
FBpp0084623 Gp93
FBpp0077843 RhoBTB
FBpp0085482 Trap1
FBpp0081351 Sgt1
FBpp0079617 CHIP
FBpp0072661 CG12020
FBpp0080018 CG5458
FBpp0292603 CG31068
FBpp0301562 CG17377
FBpp0085553 CG13442
FBpp0072662 Patj
FBpp0072679 Oseg4
FBpp0289501 CG5780
FBpp0072685 CG13930
FBpp0111300 robls54B
FBpp0087704 shrb
FBpp0079732 Stam
FBpp0305334 Vps60
FBpp0078424 Vps37B
FBpp0302051 Vps28
FBpp0076869 CHMP2B
FBpp0087774 Vps25
FBpp0075560 Vps36
FBpp0300826 Vps20
FBpp0076658 CG10103
FBpp0074859 Chmp1
FBpp0084340 Vps2
FBpp0078598 Vps24
FBpp0072693 alphaCOP
FBpp0072701 GC
FBpp0074135 CG9672
FBpp0086233 CG33458
FBpp0088798 CG33459
FBpp0099770 Vkor
FBpp0305671 Tpr2
FBpp0076829 DnaJ-1
FBpp0306019 CG6511
FBpp0305077 mrj
FBpp0083695 Nup133
FBpp0087663 Prp38
FBpp0293232 Smu1
FBpp0084847 sro
FBpp0087186 wal
FBpp0072743 dre4
FBpp0079444 pelo
FBpp0072748 Cpr62Bc
FBpp0080134 CG16884
FBpp0080135 CG16885
FBpp0078266 Obp83g
FBpp0288719 CG8736
FBpp0076729 Acp65Aa
FBpp0083327 Cpr92F
FBpp0084505 Cpr97Eb
FBpp0075226 CG4962
FBpp0085072 Cpr100A
FBpp0084506 Cpr97Ea
FBpp0072758 CG13806
FBpp0075773 CG7252
FBpp0078236 CG1077
FBpp0072767 CG8993
FBpp0100079 Prx5
FBpp0078001 CG32440
FBpp0072779 CG1317
FBpp0074058 Ubc7
FBpp0082929 CG5823
FBpp0075952 Ufd1-like
FBpp0072781 ecd
FBpp0083025 CG12320
FBpp0072782 oxt
FBpp0271715 Sdc
FBpp0292334 CG18095
FBpp0072788 CG9018
FBpp0072789 CG15878
FBpp0099478 Clk
FBpp0072803 dos
FBpp0088181 Crk
FBpp0072807 CG16986
FBpp0073607 CG1662
FBpp0072808 MEP-1
FBpp0081547 MBD-like
FBpp0072820 Acp62F
FBpp0078786 Acp26Aa
FBpp0079321 Acp29AB
FBpp0086228 Acp53Ea
FBpp0291534 CG5414
FBpp0290496 whd
FBpp0072852 Jafrac2
FBpp0292397 prtp
FBpp0086432 Diap2
FBpp0072857 CG1271
FBpp0075902 CG11726
FBpp0072877 CG32487
FBpp0072878 CG32488
FBpp0072880 CG9970
FBpp0072887 CG1291
FBpp0082947 CG18012
FBpp0080017 CG5287
FBpp0072893 rasp
FBpp0072906 gry
FBpp0082570 Trs33
FBpp0087278 CG9067
FBpp0088818 Bet3
FBpp0075246 Trs20
FBpp0084936 Bet5
FBpp0305041 CG32052
FBpp0084779 ligatin
FBpp0072919 ZnT63C
FBpp0112084 Zip71B
FBpp0080687 Catsup
FBpp0088200 Zip102B
FBpp0072927 CG12016
FBpp0289473 CG42456
FBpp0072932 PHGPx
FBpp0073594 Jafrac1
FBpp0073508 CG2540
FBpp0083838 CG10365
FBpp0072937 CG12010
FBpp0289099 CG14077
FBpp0075904 CG7557
FBpp0075601 CG32119
FBpp0072939 CG12014
FBpp0079816 CG6201
FBpp0074909 CG7402
FBpp0072940 YT521-B
FBpp0085224 CstF-50
FBpp0112455 Su(f)
FBpp0110163 CG3689
FBpp0072944 CG14969
FBpp0086939 ClC-b
FBpp0072946 Strip
FBpp0297918 Mob4
FBpp0304603 Fgop2
FBpp0082550 Ccm3
FBpp0072968 CG32276
FBpp0081185 twr
FBpp0072970 CG14966
FBpp0084801 Spase12
FBpp0100186 mt:Cyt-b
FBpp0073416 sicily
FBpp0072985 Cht7
FBpp0072987 CycJ
FBpp0305520 CycG
FBpp0305616 CycY
FBpp0074607 CG6597
FBpp0072999 CG14974
FBpp0073665 jub
FBpp0073000 ImpE2
FBpp0073002 CG14971
FBpp0081352 nac
FBpp0073004 sty
FBpp0082970 htl
FBpp0075166 aos
FBpp0086597 Spred
FBpp0073007 IntS10
FBpp0075250 IntS9
FBpp0084842 IntS11
FBpp0082713 asun
FBpp0077627 IntS14
FBpp0087517 CG2292
FBpp0081856 CG6629
FBpp0081834 CG5214
FBpp0073016 CG14977
FBpp0074641 CG14184
FBpp0073031 Eip63F-1
FBpp0086197 Pkc53E
FBpp0304965 Tom20
FBpp0082621 CG4520
FBpp0086555 CG7639
FBpp0079894 Tom70
FBpp0081591 CG9393
FBpp0081792 tomboy20
FBpp0074054 rngo
FBpp0075379 mnd
FBpp0288878 RunxB
FBpp0292155 CG8270
FBpp0073038 Acp63F
FBpp0086230 Acp53C14a
FBpp0083946 Acp95EF
FBpp0079747 Acp32CD
FBpp0073041 ntc
FBpp0073050 Gr64a
FBpp0073057 Gr64f
FBpp0304876 CG17493
FBpp0073061 dib
FBpp0112384 nvd
FBpp0074374 phm
FBpp0081949 sad
FBpp0073066 Fit1
FBpp0073067 Ack
FBpp0073069 Akh
FBpp0089220 AkhR
FBpp0074791 CG14075
FBpp0073073 Ero1L
FBpp0077585 CG18132
FBpp0073076 tipE
FBpp0073113 Teh3
FBpp0290859 Teh4
FBpp0073079 Cpr64Ad
FBpp0075232 CG13049
FBpp0073081 CG14997
FBpp0288428 CG30022
FBpp0080867 nesd
FBpp0081099 RacGAP84C
FBpp0073265 sofe
FBpp0082353 RpII140
FBpp0073091 Hexo1
FBpp0081780 Art1
FBpp0082588 Art3
FBpp0074808 CG3808
FBpp0081443 CG11980
FBpp0085233 mod
FBpp0086669 conv
FBpp0073109 Cpr64Ab
FBpp0075924 CG14147
FBpp0073112 VhaM9.7-c
FBpp0081629 Teh1
FBpp0099511 Gnf1
FBpp0077427 Rad1
FBpp0077230 cutlet
FBpp0078901 CG16947
FBpp0075277 POLD
FBpp0088654 elg1
FBpp0073126 Chd64
FBpp0073131 Gad1
FBpp0292103 CG42708
FBpp0075512 CG6661
FBpp0298348 CG5493
FBpp0086703 VGAT
FBpp0300518 Aldh-III
FBpp0076459 CG7550
FBpp0088397 Cha
FBpp0303629 VGlut
FBpp0073344 Gs2
FBpp0078099 P5CDh1
FBpp0083086 VAChT
FBpp0073134 Faa
FBpp0081520 GstZ2
FBpp0077883 CG11796
FBpp0079790 hgo
FBpp0306058 CG5793
FBpp0079654 nmd
FBpp0073155 nAChRbeta1
FBpp0288426 Da3
FBpp0073162 CG7465
FBpp0073208 CG13705
FBpp0073179 Tie
FBpp0073189 CG15022
FBpp0073197 dyl
FBpp0078246 Osi7
FBpp0078248 Osi9
FBpp0087279 Cpr47Eg
FBpp0086150 CG30457
FBpp0073708 CG1368
FBpp0302913 CG10953
FBpp0073211 CG32235
FBpp0081714 CG31406
FBpp0073230 CG17030
FBpp0305866 shi
FBpp0073313 hop
FBpp0074009 sl
FBpp0297199 ari-1
FBpp0083054 CG14305
FBpp0080232 CG4691
FBpp0074988 CG12229
FBpp0088005 Cn
FBpp0078895 KFase
FBpp0073256 C901
FBpp0084900 ncd
FBpp0078042 SAK
FBpp0078996 x16
FBpp0075833 PCID2
FBpp0073290 Hsp60
FBpp0073293 CG18292
FBpp0303964 simj
FBpp0078382 MTA1-like
FBpp0073296 Lint-1
FBpp0079410 CG3769
FBpp0080255 dyn-p25
FBpp0087596 Wnt2
FBpp0079568 Ror
FBpp0293608 gish
FBpp0085145 gskt
FBpp0111841 fz3
FBpp0086841 Nrk
FBpp0305676 Ubc2
FBpp0081076 Ubc84D
FBpp0304617 CG2807
FBpp0073887 CG9213
FBpp0076213 CG3982
FBpp0087819 CG8701
FBpp0305197 Dpy-30L2
FBpp0077313 CG8813
FBpp0088611 SIP2
FBpp0111274 CG34168
FBpp0081107 Mst84Dd
FBpp0294043 AGO1
FBpp0076782 Rcc1
FBpp0074528 Ranbp21
FBpp0080484 Cas
FBpp0078500 Karybeta3
FBpp0079899 CG18789
FBpp0081584 Kap-alpha3
FBpp0112136 GCC185
FBpp0079278 emb
FBpp0074650 Kap-alpha1
FBpp0073333 Klp10A
FBpp0073336 Gtp-bp
FBpp0271779 Srp14
FBpp0306023 SrpRbeta
FBpp0076244 Srp68
FBpp0301687 b
FBpp0081261 Prat
FBpp0084666 Gfat2
FBpp0073348 HP5
FBpp0076479 HP4
FBpp0111977 CG7220
FBpp0086402 CG8386
FBpp0085517 CG30157
FBpp0111299 CG34191
FBpp0075316 CG16979
FBpp0073355 Spase25
FBpp0293581 Spase22-23
FBpp0073358 PGRP-SA
FBpp0076237 GNBP3
FBpp0074817 GNBP1
FBpp0082798 modSP
FBpp0073359 CG11699
FBpp0073360 CG11697
FBpp0305727 Phf7
FBpp0073363 nod
FBpp0073366 rho-4
FBpp0073367 CG1703
FBpp0073368 Met
FBpp0305937 usp
FBpp0073376 CG2444
FBpp0073630 CG32631
FBpp0074178 xmas-2
FBpp0073386 Kmn1
FBpp0082158 Spc25
FBpp0290434 Kmn2
FBpp0085569 Nnf1a
FBpp0079052 Nuf2
FBpp0076645 Mis12
FBpp0073411 CG1847
FBpp0297168 ss
FBpp0073437 CG11802
FBpp0073413 CG15739
FBpp0081828 CG17726
FBpp0082299 Dip-B
FBpp0085780 CG15116
FBpp0077837 CG5618
FBpp0080802 scw
FBpp0084070 tld
FBpp0073436 DmelCG10352
FBpp0082758 Der-2
FBpp0112337 stv
FBpp0074466 CG7556
FBpp0082571 Surf4
FBpp0301746 Xbp1
FBpp0088955 l(2)tid
FBpp0302807 Hrd3
FBpp0085417 Atf6
FBpp0076429 CG13671
FBpp0079522 Trp1
FBpp0099759 CG10973
FBpp0073467 CG1924
FBpp0075353 CG7945
FBpp0073449 dy
FBpp0111437 CG34323
FBpp0073457 FucT6
FBpp0075394 FucTA
FBpp0080068 CG31849
FBpp0075451 CG17173
FBpp0075440 CG9384
FBpp0079411 FucTB
FBpp0289204 FucTC
FBpp0073458 CG15735
FBpp0082555 Atx2
